100 4000 2449

14 84 83 93 24 86 22 72 9 59 61 22 96 68 73 91 5 48 19 47 44 74 29 96 15 22 17 39 15 62 8 27 54 97 9 30 7 56 60 74 95 22 18 73 98 1 83 69 84 12 71 37 49 9 4 8 43 54 23 15 41 21 98 90 15 90 80 45 86 40 91 7 51 77 66 79 40 93 65 6 24 100 28 92 59 66 25 47 4 89 38 16 86 100 4 66 82 52 5 82

79 81 64 94 37 44 65 96 41 57 53 67 6 60 23 99 21 32 6 11 97 82 91 84 11 90 50 100 32 52 29 38 43 5 17 56 44 75 26 22 23 8 45 89 13 90 22 63 69 9 63 16 61 88 25 96 81 40 59 57 8 5 55 46 36 60 19 16 40 38 97 25 25 77 28 69 78 100 42 99 16 37 94 76 7 96 34 9 61 72 8 46 39 42 73 6 14 62 46 1

 13 88 
 24 97 
 16 93 
 17 58 
 36 71 
 55 84 
 28 67 
 29 32 
 8 9 
 40 41 
 5 83 
 6 48 
 11 14 
 17 94 
 58 95 
 9 90 
 29 68 
 61 100 
 40 77 
 41 42 
 73 74 
 6 84 
 25 34 
 39 81 
 44 47 
 10 54 
 3 15 
 22 28 
 54 97 
 14 24 
 74 75 
 66 71 
 32 78 
 51 91 
 24 74 
 43 87 
 16 70 
 36 48 
 15 25 
 55 61 
 1 90 
 88 95 
 7 21 
 18 30 
 5 60 
 70 77 
 17 71 
 36 84 
 9 67 
 77 85 
 28 80 
 29 45 
 21 41 
 80 90 
 5 96 
 6 61 
 10 31 
 42 100 
 2 27 
 81 91 
 54 74 
 73 87 
 25 47 
 20 81 
 12 77 
 32 55 
 23 86 
 51 68 
 43 64 
 35 60 
 14 37 
 1 67 
 66 84 
 13 78 
 32 91 
 24 87 
 65 88 
 16 83 
 17 48 
 35 96 
 76 97 
 9 44 
 68 93 
 47 70 
 5 73 
 6 38 
 58 85 
 9 80 
 50 81 
 77 98 
 69 94 
 42 77 
 61 90 
 21 54 
 27 97 
 11 89 
 39 71 
 31 67 
 10 44 
 2 40 
 3 5 
 62 91 
 54 87 
 20 94 
 13 55 
 4 86 
 32 68 
 24 64 
 64 100 
 43 77 
 16 60 
 35 73 
 36 38 
 28 34 
 1 80 
 7 11 
 5 50 
 46 88 
 6 15 
 57 97 
 17 61 
 58 62 
 9 57 
 50 58 
 49 93 
 29 35 
 15 100 
 21 31 
 61 67 
 7 96 
 52 98 
 6 51 
 39 48 
 58 98 
 30 79 
 50 94 
 91 95 
 10 21 
 2 17 
 8 97 
 94 100 
 73 77 
 20 71 
 39 84 
 12 67 
 31 80 
 32 45 
 4 63 
 51 58 
 24 41 
 23 76 
 43 54 
 16 37 
 84 92 
 3 18 
 4 55 
 1 57 
 34 91 
 13 68 
 4 99 
 45 100 
 5 27 
 37 96 
 16 73 
 57 74 
 76 87 
 36 51 
 68 83 
 88 98 
 5 63 
 6 28 
 58 75 
 50 71 
 69 84 
 61 80 
 80 93 
 8 74 
 27 87 
 19 83 
 20 48 
 39 61 
 12 44 
 30 92 
 31 57 
 11 79 
 23 53 
 2 30 
 1 34 
 12 80 
 53 81 
 13 45 
 32 58 
 72 94 
 24 54 
 64 90 
 16 50 
 56 86 
 9 11 
 22 93 
 1 70 
 5 40 
 65 91 
 38 74 
 57 87 
 49 83 
 68 96 
 42 44 
 15 90 
 7 86 
 26 99 
 27 64 
 18 95 
 11 56 
 30 69 
 31 34 
 10 11 
 42 80 
 2 7 
 8 87 
 19 96 
 20 61 
 11 92 
 12 57 
 52 93 
 13 22 
 32 35 
 31 70 
 4 53 
 64 67 
 43 44 
 16 27 
 35 40 
 1 47 
 34 81 
 53 94 
 45 90 
 5 17 
 46 55 
 37 86 
 65 68 
 56 99 
 17 28 
 57 64 
 3 93 
 76 77 
 49 60 
 28 37 
 68 73 
 9 24 
 15 67 
 27 41 
 6 18 
 18 72 
 38 87 
 79 88 
 58 65 
 30 46 
 50 61 
 90 97 
 82 93 
 42 57 
 61 70 
 7 99 
 48 100 
 8 64 
 27 77 
 19 73 
 20 38 
 60 74 
 39 51 
 12 34 
 30 82 
 31 47 
 11 69 
 91 98 
 83 94 
 75 90 
 41 97 
 1 24 
 33 93 
 34 58 
 53 71 
 13 35 
 72 84 
 45 67 
 4 66 
 24 44 
 37 63 
 64 80 
 16 40 
