100 2500 243

51 92 21 8 75 21 10 67 27 16 11 11 99 15 61 38 39 98 8 4 55 69 17 47 97 81 70 21 2 78 41 28 36 53 29 39 23 13 4 72 5 99 54 13 100 99 6 65 10 53 38 54 85 44 81 65 67 82 52 58 75 7 21 19 36 62 19 82 30 75 47 87 26 78 30 96 93 73 4 93 55 98 44 3 71 74 68 61 35 40 76 55 64 82 93 33 46 3 8 98

86 60 28 59 23 62 15 52 5 51 22 79 53 40 45 97 91 31 40 20 24 81 18 52 32 4 20 84 51 53 72 77 28 100 64 62 21 58 6 66 29 63 32 29 17 41 7 14 96 42 73 71 56 55 57 1 29 39 19 60 95 30 60 6 75 24 34 61 37 77 59 19 77 68 50 3 28 57 50 56 54 62 11 23 80 66 53 56 40 96 80 30 91 81 90 67 68 40 39 19

 13 88 
 17 58 
 55 84 
 28 67 
 29 32 
 47 80 
 6 48 
 17 94 
 9 90 
 50 91 
 61 100 
 21 64 
 40 77 
 41 42 
 73 74 
 33 38 
 25 34 
 39 81 
 2 50 
 54 97 
 66 71 
 32 78 
 35 83 
 36 48 
 55 61 
 96 99 
 1 90 
 47 57 
 88 95 
 15 25 
 59 68 
 46 98 
 17 71 
 36 84 
 69 81 
 48 58 
 40 54 
 80 90 
 5 96 
 10 31 
 81 91 
 54 74 
 73 87 
 20 81 
 25 47 
 31 90 
 23 86 
 14 37 
 65 88 
 16 83 
 76 97 
 36 61 
 9 44 
 47 70 
 58 85 
 9 80 
 50 81 
 77 98 
 42 77 
 21 54 
 8 84 
 27 97 
 39 71 
 31 67 
 2 40 
 12 90 
 13 55 
 32 68 
 4 86 
 23 99 
 24 64 
 43 77 
 16 60 
 17 25 
 1 80 
 6 15 
 17 61 
 58 62 
 49 93 
 40 44 
 6 51 
 50 94 
 10 21 
 42 90 
 62 68 
 8 97 
 94 100 
 73 77 
 20 71 
 39 84 
 12 67 
 32 45 
 4 63 
 23 76 
 24 41 
 84 92 
 16 37 
 1 57 
 87 97 
 13 68 
 4 99 
 5 27 
 65 78 
 57 74 
 17 38 
 36 51 
 28 47 
 38 97 
 69 84 
 42 67 
 61 80 
 80 93 
 27 87 
 19 83 
 39 61 
 11 79 
 30 92 
 31 57 
 23 53 
 2 30 
 75 100 
 1 34 
 53 81 
 4 76 
 72 94 
 23 89 
 16 50 
 35 63 
 1 70 
 5 40 
 46 78 
 65 91 
 38 74 
 57 87 
 68 96 
 8 51 
 18 95 
 19 60 
 11 56 
 31 34 
 10 11 
 42 80 
 2 7 
 8 87 
 19 96 
 12 57 
 52 93 
 31 70 
 32 35 
 24 31 
 64 67 
 16 27 
 5 17 
 46 55 
 65 68 
 38 51 
 3 93 
 76 77 
 9 24 
 15 67 
 18 72 
 6 18 
 38 87 
 50 61 
 42 57 
 61 70 
 39 51 
 12 34 
 30 82 
 31 47 
 91 98 
 23 43 
 75 90 
 41 97 
 53 71 
 25 89 
 72 84 
 45 67 
 37 63 
 56 76 
 22 83 
 34 94 
 26 53 
 37 99 
 38 64 
 57 77 
 7 76 
 27 54 
 11 46 
 71 97 
 30 59 
 63 93 
 21 96 
 41 74 
 60 87 
 52 83 
 23 56 
 16 17 
 22 60 
 1 37 
 34 71 
 45 80 
 5 7 
 38 41 
 56 89 
 3 83 
 22 96 
 14 92 
 15 57 
 7 53 
 27 31 
 18 62 
 59 100 
 71 74 
 50 51 
 42 47 
 82 83 
 48 90 
 40 86 
 19 63 
 20 28 
 60 64 
 11 59 
 12 24 
 39 41 
 31 37 
 52 60 
 23 33 
 41 87 
 1 14 
 34 48 
 25 79 
 53 61 
 44 92 
 45 57 
 85 93 
 37 53 
 56 66 
 2 95 
 14 69 
 15 34 
 26 43 
 86 94 
 46 58 
 78 90 
 89 99 
 49 63 
 36 93 
 8 31 
 27 44 
 11 36 
 63 83 
 82 96 
 29 90 
 41 64 
 12 37 
 25 56 
 52 73 
 44 69 
 10 76 
 34 61 
 74 97 
 25 92 
 66 93 
 45 70 
 32 100 
 37 66 
 3 73 
 15 47 
 67 94 
 59 90 
 18 52 
 70 99 
 17 93 
 9 89 
 29 67 
 40 76 
 4 10 
 21 99 
 62 100 
 54 96 
 33 73 
 34 38 
 25 69 
 45 47 
 37 43 
 3 50 
 43 86 
 26 33 
 78 80 
 17 70 
 55 96 
 28 79 
 47 92 
 7 56 
 40 53 
 5 95 
 11 26 
 92 100 
 71 77 
 6 60 
 63 73 
 21 76 
 60 67 
 73 86 
 6 96 
 52 63 
 25 46 
 39 93 
 10 66 
 2 62 
 3 27 
 14 36 
 93 100 
 32 90 
 24 86 
 16 82 
 35 95 
 36 60 
 7 33 
 18 42 
 36 96 
 28 92 
 48 70 
 40 66 
 6 73 
 10 43 
 2 39 
 62 90 
 54 86 
 25 59 
 20 93 
 32 67 
 51 80 
 23 98 
 2 75 
 22 53 
 35 72 
 14 49 
 7 10 
 66 96 
 13 90 
 24 99 
 65 100 
 16 95 
 17 60 
 36 73 
 8 11 
 5 85 
 11 16 
 58 97 
 9 92 
 50 93 
 10 20 
 29 70 
 42 89 
 41 44 
 33 40 
 10 56 
 3 17 
 22 30 
 95 100 
 14 26 
 74 77 
 66 73 
 51 93 
 16 72 
 35 85 
 36 50 
 55 63 
 28 46 
 1 92 
 7 23 
 47 59 
 59 70 
 6 27 
 38 96 
 17 73 
 58 74 
 77 87 
 69 83 
 29 47 
 21 43 
