100 2500 5051

61 96 27 12 96 64 32 84 38 5 23 89 89 3 57 61 64 81 98 37 93 25 17 80 87 51 80 77 11 33 24 50 24 70 72 83 11 19 49 32 20 72 71 8 31 35 71 38 64 52 39 87 88 52 64 29 73 11 23 23 17 1 44 35 12 96 46 54 60 38 99 64 15 23 76 6 61 60 100 52 64 20 86 21 61 48 12 37 9 2 38 15 24 73 61 5 28 48 29 62

62 21 1 74 90 91 83 75 66 56 9 61 1 88 95 33 59 53 7 43 94 29 25 29 31 9 48 84 77 35 50 93 38 93 70 14 38 10 86 11 21 96 36 87 33 37 72 5 89 17 57 95 88 77 31 67 78 33 53 1 21 54 13 61 32 42 35 80 82 56 23 25 48 89 51 52 13 43 13 95 4 42 6 94 91 77 78 74 85 1 31 30 100 10 4 89 57 96 33 16

 13 88 
 24 97 
 17 58 
 8 9 
 40 41 
 5 83 
 11 14 
 58 95 
 29 68 
 21 64 
 40 77 
 41 42 
 6 84 
 44 47 
 2 50 
 22 28 
 54 97 
 66 71 
 32 78 
 4 96 
 51 91 
 24 74 
 43 87 
 16 70 
 35 83 
 1 90 
 7 21 
 47 57 
 88 95 
 5 60 
 17 71 
 9 67 
 28 80 
 29 45 
 48 58 
 21 41 
 2 27 
 54 74 
 20 81 
 25 47 
 12 77 
 32 55 
 23 86 
 3 28 
 35 60 
 66 84 
 13 78 
 6 38 
 58 85 
 61 90 
 8 84 
 27 97 
 19 93 
 39 71 
 10 44 
 3 5 
 62 91 
 54 87 
 32 68 
 51 81 
 23 99 
 43 77 
 35 73 
 36 38 
 28 34 
 1 80 
 5 50 
 38 84 
 17 61 
 58 62 
 49 93 
 50 58 
 29 35 
 15 100 
 61 67 
 21 31 
 7 96 
 27 74 
 6 51 
 30 79 
 10 21 
 42 90 
 2 17 
 54 64 
 12 67 
 13 32 
 43 54 
 16 37 
 3 18 
 84 92 
 87 97 
 1 57 
 34 91 
 13 68 
 4 99 
 5 27 
 16 73 
 76 87 
 36 51 
 9 34 
 28 47 
 88 98 
 5 63 
 58 75 
 50 71 
 69 84 
 8 74 
 19 83 
 20 48 
 39 61 
 12 44 
 30 92 
 11 79 
 75 100 
 1 34 
 12 80 
 53 81 
 32 58 
 4 76 
 64 90 
 56 86 
 9 11 
 22 93 
 1 70 
 5 40 
 38 74 
 57 87 
 76 100 
 49 83 
 7 86 
 26 99 
 18 95 
 19 60 
 11 56 
 31 34 
 42 80 
 2 7 
 60 97 
 11 92 
 13 22 
 31 70 
 32 35 
 43 44 
 16 27 
 35 40 
 5 17 
 65 68 
 37 86 
 56 99 
 57 64 
 3 93 
 49 60 
 28 37 
 68 73 
 7 63 
 26 76 
 18 72 
 58 65 
 30 46 
 90 97 
 42 57 
 82 93 
 8 64 
 48 100 
 19 73 
 11 69 
 31 47 
 4 30 
 91 98 
 75 90 
 53 71 
 4 66 
 72 84 
 24 44 
 64 80 
 37 63 
 16 40 
 3 70 
 22 83 
 78 100 
 57 77 
 49 73 
 15 80 
 8 41 
 27 54 
 11 46 
 21 96 
 41 74 
 60 87 
 20 51 
 12 47 
 44 79 
 16 17 
 34 71 
 53 84 
 45 80 
 5 7 
 38 41 
 3 83 
 9 14 
 49 50 
 14 92 
 7 53 
 18 62 
 19 27 
 71 74 
 50 51 
 63 70 
 82 83 
 8 54 
 19 63 
 20 28 
 11 59 
 12 24 
 31 37 
 83 84 
 75 80 
 1 14 
 93 97 
 53 61 
 44 92 
 85 93 
 10 99 
 16 30 
 3 60 
 22 73 
 14 69 
 67 81 
 59 77 
 38 54 
 78 90 
 70 86 
 89 99 
 49 63 
 15 70 
 7 66 
 27 44 
 18 75 
 79 91 
 71 87 
 30 49 
 29 90 
 21 86 
 40 99 
 12 37 
 52 73 
 44 69 
 10 76 
 2 72 
 22 50 
 34 61 
 25 92 
 66 93 
 37 66 
 3 73 
 14 82 
 15 47 
 7 43 
 47 79 
 59 90 
 9 89 
 21 63 
 11 49 
 12 14 
 4 10 
 44 46 
 10 53 
 21 99 
 54 96 
 34 38 
 25 69 
 44 82 
 10 89 
 3 50 
 43 86 
 14 59 
 7 20 
 26 33 
 36 83 
 7 56 
 48 57 
 40 53 
 19 30 
 11 26 
 6 60 
 21 76 
 40 89 
 81 90 
 60 67 
 73 86 
