100 2500 3069

97 81 75 2 3 3 74 51 2 56 16 95 69 27 89 78 73 28 82 69 1 52 68 58 55 86 11 54 16 84 57 93 83 85 33 17 72 7 13 36 75 56 87 39 44 41 79 60 8 18 78 56 15 76 59 15 54 55 61 4 24 28 8 58 30 13 45 62 23 44 66 10 89 38 6 94 32 43 90 70 36 75 69 26 20 84 77 22 20 30 65 30 83 48 59 68 41 42 97 85

65 88 28 11 78 45 52 63 68 64 98 8 58 52 33 51 68 29 41 7 56 84 43 96 84 56 51 96 89 26 60 61 67 42 63 28 77 8 96 46 64 17 63 26 64 57 21 40 33 26 74 17 23 34 88 47 20 26 47 24 76 3 24 90 57 43 3 83 73 33 70 96 42 79 12 51 2 35 55 28 69 62 41 81 11 100 80 35 28 6 26 85 84 84 61 79 88 6 18 69

 13 88 
 16 93 
 17 58 
 36 71 
 28 67 
 29 32 
 5 83 
 6 48 
 58 95 
 61 100 
 21 64 
 40 77 
 41 42 
 6 84 
 25 34 
 39 81 
 3 15 
 54 97 
 14 24 
 12 100 
 13 65 
 24 74 
 43 87 
 16 70 
 55 61 
 7 21 
 59 68 
 5 60 
 70 77 
 28 80 
 48 58 
 80 90 
 5 96 
 6 61 
 10 31 
 25 47 
 31 90 
 32 55 
 51 68 
 23 86 
 35 60 
 32 91 
 24 87 
 65 88 
 17 48 
 35 96 
 76 97 
 68 93 
 5 73 
 58 85 
 9 80 
 77 98 
 69 94 
 8 84 
 11 89 
 10 44 
 2 40 
 3 5 
 62 91 
 54 87 
 12 90 
 13 55 
 32 68 
 4 86 
 51 81 
 64 100 
 24 64 
 16 60 
 35 73 
 1 80 
 7 11 
 46 88 
 57 97 
 58 62 
 50 58 
 29 35 
 15 100 
 7 96 
 6 51 
 58 98 
 2 17 
 62 68 
 73 77 
 13 32 
 4 63 
 24 41 
 16 37 
 87 97 
 1 57 
 34 91 
 13 68 
 4 99 
 45 100 
 37 96 
 16 73 
 17 38 
 57 74 
 76 87 
 28 47 
 88 98 
 26 86 
 38 97 
 58 75 
 69 84 
 27 87 
 20 48 
 11 79 
 39 61 
 31 57 
 1 34 
 12 80 
 53 81 
 13 45 
 32 58 
 4 76 
 23 89 
 24 54 
 16 50 
 5 40 
 76 100 
 9 47 
 8 51 
 26 99 
 19 60 
 11 56 
 30 69 
 31 34 
 2 7 
 8 87 
 19 96 
 60 97 
 13 22 
 35 40 
 34 81 
 53 94 
 45 90 
 46 55 
 37 86 
 56 99 
 57 64 
 3 93 
 9 24 
 49 60 
 28 37 
 26 76 
 27 41 
 6 18 
 58 65 
 90 97 
 60 74 
 11 69 
 12 34 
 31 47 
 91 98 
 41 97 
 34 58 
 13 35 
 25 89 
 4 66 
 45 67 
 72 84 
 37 63 
 16 40 
 3 70 
 14 79 
 38 64 
 78 100 
 57 77 
 49 73 
 18 85 
 63 93 
 21 96 
 41 74 
 33 70 
 12 47 
 52 83 
 44 79 
 23 56 
 10 86 
 16 17 
 1 37 
 34 71 
 5 7 
 37 76 
 38 41 
 56 89 
 49 50 
 14 92 
 15 57 
 27 31 
 18 62 
 19 27 
 50 51 
 63 70 
 42 47 
 8 54 
 52 60 
 12 24 
 31 37 
 75 80 
 33 83 
 52 96 
 93 97 
 72 74 
 85 93 
 64 70 
 16 30 
 56 66 
 3 60 
 22 73 
 14 69 
 26 43 
 86 94 
 18 39 
 78 90 
 38 54 
 89 99 
 36 93 
 8 31 
 48 67 
 18 75 
 11 36 
 30 49 
 82 96 
 29 90 
 41 64 
 25 56 
 22 50 
 3 73 
 15 47 
 55 83 
 18 52 
 70 99 
 17 93 
 29 67 
 8 44 
 40 76 
 11 49 
 6 83 
 44 46 
 4 10 
 21 99 
 62 100 
 41 77 
 54 96 
 33 73 
 45 47 
 43 86 
 14 59 
 15 24 
 7 20 
 26 33 
 59 67 
 78 80 
 70 76 
 17 70 
 55 96 
 28 79 
 8 21 
 48 57 
 40 53 
 19 30 
 5 95 
 6 60 
 11 26 
 71 77 
 63 73 
 21 76 
 40 89 
 41 54 
 60 67 
 33 50 
 6 96 
 52 63 
 39 93 
 2 62 
 3 27 
 22 40 
 34 51 
 74 87 
 93 100 
 13 77 
 37 56 
 24 86 
 35 95 
 36 60 
 47 69 
 7 33 
 67 84 
 59 80 
 18 42 
 70 89 
 17 83 
 77 97 
 69 93 
 21 53 
 40 66 
 6 73 
 10 43 
 2 39 
 33 63 
 20 93 
 25 59 
 32 67 
 23 98 
 2 75 
 22 53 
 35 72 
 14 49 
 7 10 
 66 96 
 13 90 
 24 99 
 65 100 
 16 95 
 55 86 
 29 34 
 47 82 
 8 11 
 40 43 
 5 85 
 11 16 
 58 97 
 9 92 
 42 89 
 21 66 
 62 67 
 41 44 
 73 76 
 39 83 
 31 79 
 51 57 
 3 17 
 54 99 
 14 26 
 85 86 
 32 80 
 4 98 
 55 63 
 28 46 
 7 23 
 88 97 
 5 62 
 6 27 
 38 96 
 9 69 
 77 87 
 28 82 
 69 83 
 61 79 
 21 43 
 80 92 
 10 33 
 20 83 
 39 96 
 32 57 
 51 70 
 23 88 
 43 66 
 3 30 
 1 69 
 16 85 
 17 50 
 57 86 
 36 63 
 28 59 
 47 72 
 26 98 
 6 40 
 8 86 
 27 99 
 19 95 
 20 60 
 25 26 
 11 91 
 39 73 
 32 34 
 23 65 
 2 42 
 54 89 
 12 92 
 13 57 
 32 70 
 24 66 
 17 27 
 36 40 
 28 36 
 1 82 
 47 49 
 5 52 
 6 17 
 46 90 
 38 86 
 57 99 
 58 64 
 49 95 
 50 60 
 21 33 
 19 72 
 30 81 
 31 46 
 50 96 
 10 23 
 42 92 
 83 93 
 62 70 
 20 73 
 39 86 
 12 69 
 13 34 
 24 43 
 43 56 
 84 94 
 87 99 
 34 93 
 46 67 
 5 29 
 65 80 
 16 75 
 57 76 
 17 40 
 9 36 
 49 72 
 68 85 
 18 84 
 6 30 
 79 100 
 58 77 
 50 73 
 42 69 
 61 82 
 8 76 
 27 89 
 20 50 
 11 81 
 39 63 
 31 59 
 23 55 
 12 82 
 13 47 
 53 83 
 72 96 
 45 79 
 64 92 
 56 88 
 9 13 
 22 95 
 14 91 
 46 80 
 5 42 
 65 93 
 49 85 
 68 98 
 15 92 
 7 88 
 8 53 
 27 66 
 18 97 
 39 40 
 31 36 
 8 89 
 41 86 
 60 99 
 20 63 
 11 94 
 13 24 
 24 33 
 43 46 
 35 42 
 1 49 
 34 83 
 46 57 
 38 53 
 17 30 
 57 66 
 3 95 
 49 62 
 26 78 
 18 74 
 79 90 
 71 86 
 30 48 
 50 63 
 90 99 
 42 59 
 8 66 
 60 76 
 20 40 
 83 96 
 75 92 
 53 73 
 72 86 
 56 78 
 16 42 
 22 85 
 14 81 
 15 46 
 67 93 
 18 51 
 15 82 
 7 78 
 27 56 
 19 52 
 12 13 
 30 61 
 63 95 
 41 76 
 1 3 
 52 85 
 12 49 
 4 45 
 45 46 
 16 19 
 2 84 
 22 62 
 1 39 
 34 73 
 45 82 
 5 9 
 46 47 
 38 43 
 49 52 
 22 98 
 14 94 
 15 59 
 18 64 
 19 29 
 79 80 
 11 25 
 30 38 
 71 76 
 63 72 
 82 85 
 48 92 
 40 88 
 41 53 
 20 30 
 60 66 
 11 61 
 12 26 
 52 62 
 4 22 
 10 65 
 41 89 
 1 16 
 25 81 
 93 99 
 44 94 
 53 63 
 15 36 
 26 45 
 67 83 
 86 96 
 18 41 
 70 88 
 36 95 
 28 91 
 48 69 
 19 42 
 11 38 
 6 72 
 30 51 
 63 85 
 29 92 
 21 88 
 41 66 
 33 62 
 52 75 
 44 71 
 4 35 
 2 74 
 22 52 
 14 48 
 37 68 
 24 98 
 36 72 
 55 85 
 7 45 
 8 10 
 26 58 
 59 92 
 17 95 
 9 91 
 29 69 
 48 82 
 41 43 
 33 39 
 6 85 
 10 55 
 2 51 
 74 76 
 34 40 
 66 72 
 45 49 
 2 87 
 43 88 
 3 52 
 22 65 
 14 61 
 96 100 
 7 22 
 26 35 
 18 31 
 78 82 
 70 78 
 89 91 
 17 72 
 36 85 
 9 68 
 47 94 
 8 23 
 5 97 
 63 75 
 62 79 
 52 65 
 39 95 
 31 91 
 51 69 
 3 29 
 74 89 
 66 85 
 32 92 
 24 88 
 16 84 
 55 75 
 28 58 
 5 74 
 58 86 
 9 81 
 77 99 
 29 59 
 69 95 
 61 91 
 21 55 
 6 75 
 62 92 
 54 88 
 14 15 
 25 61 
 23 100 
 24 65 
 51 82 
 43 78 
 35 74 
 14 51 
 1 81 
 47 48 
 13 92 
 16 97 
 17 62 
 57 98 
 36 75 
 9 58 
 80 81 
 58 99 
 10 22 
 42 91 
 21 68 
 62 69 
 81 82 
 8 98 
 73 78 
 20 72 
 39 85 
 31 81 
 23 77 
 43 55 
 14 28 
 66 75 
 4 100 
 35 87 
 28 48 
 1 94 
 5 64 
 6 29 
 17 75 
 77 89 
 29 49 
 61 81 
 80 94 
 27 88 
 73 91 
 32 59 
 72 95 
 51 72 
 24 55 
 1 71 
 13 82 
 46 79 
 65 92 
 17 52 
 9 48 
 49 84 
 68 97 
 28 61 
 21 22 
 26 100 
 5 77 
 58 89 
 50 85 
 69 98 
 61 94 
 8 88 
 54 55 
 19 97 
 25 28 
 11 93 
 39 75 
 31 71 
 23 67 
 3 9 
 43 45 
 35 41 
 14 18 
 87 88 
 56 100 
 36 42 
 9 25 
 28 38 
 46 92 
 58 66 
 50 62 
 69 75 
 42 58 
 7 100 
 27 78 
 11 70 
 39 52 
 83 95 
 2 21 
 54 68 
 20 75 
 24 45 
 16 41 
 35 54 
 5 31 
 46 69 
 76 91 
 9 38 
 68 87 
 15 81 
 7 77 
 27 55 
 30 60 
 50 75 
 61 84 
 27 91 
 20 52 
 12 48 
 30 96 
 31 61 
 23 57 
 1 38 
 34 72 
 64 94 
 37 77 
 9 15 
 22 97 
 26 67 
 5 44 
 46 82 
 38 78 
 57 91 
 49 87 
 7 90 
 18 99 
 39 42 
 23 34 
 2 11 
 83 85 
 41 88 
 1 15 
 52 97 
 53 62 
 44 93 
 4 57 
 72 75 
 64 71 
 24 35 
 10 100 
 32 39 
 2 96 
 86 95 
 37 90 
 3 97 
 49 64 
 89 100 
 68 77 
 7 67 
 8 32 
 26 80 
 18 76 
 19 41 
 79 92 
 11 37 
 71 88 
 63 84 
 82 97 
 29 91 
 8 68 
 60 78 
 12 38 
 52 74 
 31 51 
 23 47 
 83 98 
 75 94 
 1 28 
 33 97 
 34 62 
 53 75 
 25 93 
 45 71 
 56 80 
 3 74 
 18 53 
 38 68 
 7 80 
 8 45 
 27 58 
 18 89 
 19 54 
 11 50 
 4 11 
 63 97 
 23 24 
 21 100 
 1 5 
 33 74 
 52 87 
 25 70 
 44 83 
 45 48 
 4 47 
 10 90 
 2 86 
 3 51 
 14 60 
 67 72 
 5 11 
 46 49 
 57 58 
 3 87 
 49 54 
 89 90 
 14 96 
 55 97 
 15 61 
 47 93 
 8 22 
 7 57 
 18 66 
 19 31 
 71 78 
 90 91 
 63 74 
 41 55 
 33 51 
 6 97 
 52 64 
 12 28 
 44 60 
 23 37 
 10 67 
 2 63 
 33 87 
 53 65 
 44 96 
 56 70 
 15 38 
 7 34 
 26 47 
 78 94 
 70 90 
 17 84 
 36 97 
 28 93 
 29 58 
 48 71 
 19 44 
 6 74 
 63 87 
 29 94 
 21 90 
 41 68 
 33 64 
 52 77 
 44 73 
 2 76 
 3 41 
 66 97 
 13 91 
 16 96 
 15 51 
 28 70 
 47 83 
 8 12 
 59 94 
 19 21 
 5 86 
 17 97 
 63 64 
 48 84 
 21 67 
 41 45 
 33 41 
 52 54 
 44 50 
 4 14 
 10 57 
 2 53 
 54 100 
 14 27 
 66 74 
 45 51 
 85 87 
 37 47 
 43 90 
 15 28 
 7 24 
 59 71 
 18 33 
 70 80 
 17 74 
 36 87 
 9 70 
 29 48 
 48 61 
 40 57 
 11 30 
 62 81 
 73 90 
 25 50 
 44 63 
 31 93 
 43 67 
 22 44 
 14 40 
 32 94 
 16 86 
 36 64 
 55 77 
 28 60 
 47 73 
 7 37 
 5 76 
 6 41 
 58 88 
 50 84 
 69 97 
 21 57 
 61 93 
 40 70 
 25 27 
 39 74 
 10 47 
 2 43 
 3 8 
 54 90 
 14 17 
 20 97 
 12 93 
 4 89 
 51 84 
 24 67 
 43 80 
 36 41 
 15 18 
 1 83 
 7 14 
 47 50 
 13 94 
 59 61 
 46 91 
 16 99 
 17 64 
 57 100 
 49 96 
 28 73 
 69 74 
 48 51 
 6 54 
 92 94 
 50 97 
 10 24 
 42 93 
 62 71 
 8 100 
 54 67 
 81 84 
 33 44 
 20 74 
 12 70 
 31 83 
 32 48 
 23 79 
 51 61 
 3 21 
 84 95 
 14 30 
 87 100 
 13 71 
 36 54 
 76 90 
 9 37 
 28 50 
 1 96 
 47 63 
 29 51 
 80 96 
 8 77 
 39 64 
 10 37 
 2 33 
 62 84 
 20 87 
 13 48 
 31 96 
 32 61 
 72 97 
 51 74 
 24 57 
 23 92 
 4 79 
 64 93 
 35 66 
 65 94 
 57 90 
 17 54 
 49 86 
 68 99 
 28 63 
 27 67 
 18 98 
 30 72 
 10 14 
 2 10 
 61 96 
 8 90 
 54 57 
 19 99 
 60 100 
 11 95 
 39 77 
 23 69 
 24 34 
 84 85 
 43 47 
 35 43 
 5 20 
 24 70 
 37 89 
 57 67 
 17 31 
 76 80 
 28 40 
 26 79 
 5 56 
 49 99 
 77 81 
